timestamp,label,shoulder_pitch,shoulder_roll,shoulder_gyro,upper_arm_pitch,upper_arm_roll,upper_arm_gyro,forearm_pitch,forearm_roll,forearm_gyro,fused_angle
1775131397.2459,too_deep,-41.216,-161.126,138.913,-67.126,5.714,22.618,76.692,150.136,61.747,95.82
1775131401.6933,too_deep,-46.095,-175.131,144.133,-73.907,-19.005,22.517,81.533,147.037,61.611,96.55
1775131403.3298,too_deep,-41.182,-162.597,143.795,-65.506,2.038,24.56,76.453,144.405,59.505,-41.182
1775131404.994,too_deep,-44.527,-161.757,144.687,-70.502,15.385,25.365,76.78,140.778,59.263,-44.527
1775131406.6561,too_deep,-44.046,-156.577,144.587,-69.936,16.494,25.618,75.138,126.11,58.352,-44.046
1775131408.374,too_deep,-45.304,-156.897,145.617,-69.779,16.56,24.512,76.13,119.107,58.915,-45.304
1775131410.0478,too_deep,-44.987,-157.472,141.579,-70.935,16.137,23.107,74.834,124.517,59.353,-44.987
1775131411.7102,too_deep,-45.082,-157.133,141.295,-68.058,15.111,21.283,78.186,120.988,62.314,-45.082
1775131413.4253,too_deep,-46.962,-157.235,141.29,-70.899,18.407,20.51,76.778,119.473,61.716,-46.962
1775131415.0928,too_deep,-47.053,-156.776,141.067,-71.617,17.099,20.665,75.33,119.157,63.516,-47.053
1775131416.7683,too_deep,-45.772,-156.137,140.813,-68.731,19.229,20.269,75.743,125.613,63.469,-45.772
1775131418.446,too_deep,-44.941,-154.876,140.37,-70.569,17.929,20.044,75.185,124.206,63.341,-44.941
1775131420.1775,too_deep,-45.564,-157.87,141.291,-69.68,18.501,21.434,73.606,123.17,62.401,-45.564
1775131421.842,too_deep,-40.544,-159.381,140.065,-62.281,12.495,22.34,71.0,147.525,62.97,-40.544
1775131423.5143,too_deep,-41.0,-158.202,141.012,-64.231,13.264,22.026,70.952,141.25,61.972,-41.0
1775131425.225,too_deep,-42.281,-158.116,140.877,-65.679,20.397,21.531,74.393,129.468,63.577,-42.281
1775131426.8916,too_deep,-42.057,-159.911,139.615,-64.632,17.897,20.974,74.328,126.535,63.906,107.87
1775131428.4526,too_deep,-42.51,-156.357,138.875,-67.354,7.572,19.473,72.851,135.035,64.063,-42.51
1775131430.1685,too_deep,-41.101,-157.366,139.508,-64.79,10.486,18.781,72.652,137.15,61.734,-41.101
1775131434.2296,too_shallow,-77.168,144.484,143.584,-59.248,-168.786,21.796,44.409,22.011,63.086,-77.168
1775131435.9618,too_shallow,-74.951,-143.704,142.491,-68.773,177.143,23.07,45.647,26.091,61.606,-74.951
1775131437.6212,too_shallow,-71.738,-143.951,144.769,-69.742,176.186,23.042,46.661,29.382,61.361,-71.738
1775131439.2763,too_shallow,-71.927,-138.132,144.447,-65.967,173.29,23.337,43.474,29.263,60.875,-71.927
1775131441.004,too_shallow,-71.986,-128.502,144.197,-65.012,174.318,23.848,41.913,27.996,62.939,54.73
1775131442.5698,too_shallow,-70.951,-129.832,139.782,-63.112,170.062,20.565,40.521,27.023,62.226,53.99
1775131444.1354,too_shallow,-71.131,-127.244,141.125,-63.366,171.055,19.869,40.188,29.68,63.107,52.32
1775131445.7077,too_shallow,-73.515,-134.966,138.964,-61.243,-178.92,20.091,40.365,25.218,62.638,48.83
1775131447.3593,too_shallow,-74.955,-146.353,138.847,-61.763,177.256,21.752,38.386,26.574,61.681,45.89
1775131448.9324,too_shallow,-74.551,-132.376,138.336,-59.816,175.966,21.282,36.588,25.388,62.412,46.13
1775131450.4981,too_shallow,-72.927,-138.71,138.349,-59.625,176.1,21.435,36.241,23.705,62.636,44.1
1775131452.0751,too_shallow,-73.715,-138.701,137.902,-60.158,178.388,21.37,36.471,24.452,61.949,42.55
1775131453.6951,too_shallow,-73.49,-141.107,139.332,-60.941,175.683,22.062,39.807,26.262,62.27,42.45
1775131455.274,too_shallow,-74.74,-143.367,139.916,-61.608,-176.544,20.748,39.961,24.2,64.253,42.76
1775131456.8423,too_shallow,-71.262,-140.831,141.503,-62.987,179.134,20.757,40.386,28.421,63.801,43.98
1775131458.4212,too_shallow,-70.658,-141.575,140.775,-60.393,-173.858,22.0,37.082,26.835,65.799,44.64
1775131460.0805,too_shallow,-71.775,-137.887,140.82,-58.159,-177.259,23.067,36.683,23.726,65.328,44.24
1775131461.6589,too_shallow,-72.289,-136.063,140.423,-57.095,-174.58,22.063,36.804,24.124,64.542,42.8
1775131463.2308,too_shallow,-74.077,-135.421,141.026,-55.754,-170.636,21.922,36.917,20.651,64.315,41.49
1775131467.9313,too_shallow,,,,-51.536,-159.638,27.131,36.307,12.389,63.787,
1775131469.4996,too_shallow,-75.729,-118.024,140.259,-56.267,-169.577,26.604,36.448,23.673,61.324,34.99
1775131471.0804,too_shallow,-73.533,-129.988,140.432,-55.927,-170.72,25.028,36.063,19.194,61.883,34.8
1775131472.6467,too_shallow,-76.104,-137.673,140.06,-53.95,-169.232,25.481,34.143,19.696,62.208,34.23
1775131474.3102,too_shallow,-76.021,-136.316,139.934,-53.307,-168.976,26.489,34.834,18.491,60.678,33.51
1775131475.8852,too_shallow,-75.536,-138.421,139.201,-53.768,-169.725,21.232,33.136,19.791,60.984,32.53
1775131477.4642,too_shallow,-77.714,-135.181,138.52,-51.989,-168.437,20.871,30.636,20.258,61.072,31.78
1775131479.0292,too_shallow,-75.246,-136.511,138.674,-51.751,-168.678,21.344,32.114,18.502,60.505,30.33
1775131480.6612,too_shallow,-75.837,-139.61,139.465,-51.199,-169.143,22.609,31.699,20.394,59.109,30.86
1775131482.2344,too_shallow,-73.703,-134.124,139.299,-48.034,-167.591,21.802,29.074,19.207,60.203,30.82
1775131483.8146,too_shallow,-75.454,-140.444,138.78,-48.803,-167.969,21.565,29.601,18.88,59.88,30.46
1775131485.3938,too_shallow,-75.459,-143.27,139.451,-48.155,-167.785,21.093,30.026,18.423,60.003,30.29
1775131486.9749,too_shallow,-75.695,-145.415,139.211,-46.272,-167.363,21.192,28.473,19.282,60.652,30.33
1775131488.5488,too_shallow,-76.115,-144.934,139.214,-46.37,-165.876,19.758,29.245,18.153,62.138,30.53
1775131490.1294,too_shallow,-75.96,-139.836,139.778,-45.826,-169.004,19.529,27.058,19.61,61.741,30.36
1775131491.7609,too_shallow,-79.309,-127.447,141.051,-43.576,-168.212,20.067,24.77,18.502,62.051,27.7
1775131493.3276,too_shallow,-77.998,-141.769,140.927,-44.815,-167.543,20.138,27.036,20.225,62.122,28.52
1775131494.9072,too_shallow,-75.5,-138.402,140.744,-44.686,-169.819,19.9,25.248,20.761,61.798,28.19
1775131496.4734,too_shallow,-75.149,-133.017,140.912,-41.876,-169.27,20.456,24.006,21.619,61.805,28.19
1775131498.1053,too_shallow,-75.234,-126.626,140.665,-44.866,-170.628,20.531,32.947,20.948,61.581,27.42
1775131517.7677,rest,-81.325,63.525,152.13,-15.308,-172.757,22.368,-9.266,15.487,60.439,31.15
1775131519.336,rest,-81.105,-20.959,152.233,-15.335,-177.856,22.503,-10.944,16.894,60.634,-81.105
1775131521.0556,rest,-81.63,-16.895,153.378,-14.547,-177.711,23.983,-10.844,16.599,60.285,-81.63
1775131522.7279,rest,-82.43,-17.797,153.326,-14.931,-178.236,22.147,-8.567,15.273,60.427,-82.43
1775131524.3872,rest,-79.074,-46.287,154.462,-14.851,-178.566,21.929,-12.026,16.815,61.099,-79.074
1775131526.1048,rest,-80.222,-20.217,142.424,-14.567,-177.57,20.341,-11.646,16.952,62.076,-80.222
1775131527.7756,rest,-82.218,-23.39,142.415,-16.16,179.486,20.924,-11.149,17.136,61.68,-82.218
1775131529.4459,rest,-83.434,-23.975,142.233,-16.365,-178.311,19.759,-10.1,17.209,62.196,18.78
1775131531.0636,rest,-83.889,-39.502,142.203,-16.105,-179.15,20.729,-10.302,17.078,62.028,-83.889
1775131532.7279,rest,-82.794,-31.213,141.375,-16.162,-179.146,20.817,-9.748,18.043,62.483,-82.794
1775131534.3966,rest,-82.044,-40.801,141.632,-15.976,179.71,20.213,-10.787,17.5,62.933,-82.044
1775131536.0987,rest,-81.132,-27.414,142.252,-15.969,179.349,19.672,-11.47,17.133,62.968,-81.132
1775131537.7739,rest,-81.515,-36.203,142.17,-16.294,-179.893,19.364,-10.795,17.023,62.844,-81.515
1775131539.4461,rest,-82.212,-36.371,142.479,-15.49,-179.59,19.824,-10.811,16.976,63.002,-82.212
1775131541.1176,rest,-82.051,-26.52,142.104,-15.321,-179.168,19.568,-10.553,17.383,62.724,-82.051
1775131542.8465,rest,-82.7,-27.261,142.037,-18.557,-178.347,20.474,-11.471,15.452,61.542,-82.7
1775131544.5074,rest,-81.69,-38.615,141.127,-16.602,-178.634,20.354,-9.771,15.252,61.877,-81.69
1775131546.1727,rest,-82.636,-32.748,141.008,-16.117,-178.343,20.165,-9.654,16.293,61.93,-82.636
1775131547.9018,rest,-82.953,-39.747,140.516,-15.977,-177.707,20.38,-10.269,15.622,61.663,-82.953
1775131552.2278,rest,-73.029,105.713,145.81,-12.955,-173.442,23.438,-8.089,16.335,62.049,-73.029
1775131553.9774,rest,-82.341,-60.7,145.172,-17.195,-178.365,24.202,-10.568,16.349,63.244,10.83
1775131555.5578,rest,-79.307,-32.241,147.603,-15.351,-179.96,23.768,-9.711,17.592,63.414,10.3
1775131557.1342,rest,-81.02,-37.939,147.439,-16.265,179.682,24.246,-10.926,18.674,63.203,9.69
1775131558.7125,rest,-80.237,-31.249,146.966,-16.957,179.153,23.735,-11.883,16.701,63.489,9.44
1775131560.3872,rest,-80.741,-38.578,142.138,-15.801,178.683,22.169,-10.001,18.049,62.966,9.45
1775131561.9609,rest,-81.981,-33.299,143.385,-16.195,179.733,20.453,-11.105,17.232,63.369,9.58
1775131563.5399,rest,-80.391,-37.532,141.752,-16.245,178.713,20.866,-10.092,16.876,63.066,9.84
1775131565.1226,rest,-80.542,-33.572,142.919,-15.066,-178.99,20.607,-10.274,18.219,63.874,8.65
1775131566.7789,rest,-81.367,-33.067,143.263,-17.062,179.598,21.735,-9.863,17.235,62.684,8.04
1775131568.35,rest,-82.679,-28.346,143.541,-17.468,-179.127,19.999,-9.407,17.274,61.678,7.71
1775131569.9196,rest,-82.121,-30.153,144.105,-16.199,-178.47,19.885,-10.261,17.377,61.477,7.3
1775131571.4874,rest,-82.456,-31.601,144.616,-15.836,-178.948,20.399,-10.975,16.46,60.615,6.65
1775131573.1349,rest,-81.029,-34.661,143.855,-16.34,-179.28,20.728,-10.26,16.679,59.19,7.08
1775131574.7046,rest,-82.486,-33.272,144.463,-16.809,-178.906,19.787,-9.629,16.464,60.363,6.66
1775131576.2851,rest,-82.373,-34.426,144.503,-17.159,-179.673,20.194,-9.454,18.05,61.429,5.53
1775131577.8629,rest,-81.496,-40.12,143.242,-17.287,-178.464,20.445,-9.035,15.82,60.758,5.24
1775131579.5251,rest,-81.105,-42.577,142.778,-16.15,-178.225,21.538,-9.863,16.537,60.234,5.52
1775131581.1038,rest,-81.694,-39.806,142.912,-16.435,-179.312,21.358,-9.861,17.564,61.027,5.98
1775131590.2751,peak_good,-65.857,159.599,145.448,-79.2,-100.555,24.248,71.809,14.613,60.8,7.38
1775131591.8565,peak_good,-56.088,-155.268,145.324,-85.203,-75.231,24.542,75.85,34.205,59.09,28.68
1775131593.4297,peak_good,-55.11,-152.245,145.159,-85.589,-75.744,24.14,76.01,31.204,59.364,23.08
1775131594.9991,peak_good,-55.31,-152.361,144.117,-85.448,-66.401,22.91,76.892,23.509,60.931,34.83
1775131596.6524,peak_good,-57.037,-152.629,143.948,-87.079,-78.744,25.098,73.756,18.628,60.788,80.5
1775131598.2203,peak_good,-58.689,-150.548,140.466,-86.057,-101.592,22.536,72.695,24.729,61.331,81.06
1775131599.7883,peak_good,-60.116,-148.056,140.145,-86.249,-126.612,22.109,69.782,23.258,63.245,80.53
1775131601.3572,peak_good,-60.412,-146.097,140.574,-87.1,-93.945,21.752,74.174,28.458,62.797,71.47
1775131602.9924,peak_good,-60.168,-146.837,141.132,-88.586,-137.003,21.98,70.475,32.857,61.926,76.16
1775131604.561,peak_good,-59.41,-148.724,140.367,-89.703,-64.654,19.667,72.371,32.8,62.592,73.8
1775131606.1361,peak_good,-60.009,-146.376,141.787,-89.52,180.0,19.303,71.307,47.221,61.883,73.37
1775131607.7126,peak_good,-59.24,-145.421,141.667,-87.043,49.844,19.043,71.955,43.039,61.144,73.86
1775131609.3674,peak_good,-59.256,-151.976,141.577,-86.132,54.273,20.746,71.376,47.978,61.288,73.0
1775131610.9378,peak_good,-59.901,-144.971,142.15,-87.967,75.379,20.152,69.511,43.99,61.949,73.45
1775131612.5179,peak_good,-58.579,-149.676,143.254,-85.468,71.565,20.017,69.873,51.649,60.853,74.17
1775131614.0863,peak_good,-55.26,-144.931,141.77,-87.821,69.664,20.335,70.305,57.712,61.592,73.69
1775131615.7336,peak_good,-56.587,-145.742,140.704,-86.128,68.749,22.163,69.748,57.176,61.262,75.42
1775131617.3027,peak_good,-57.766,-146.878,140.161,-83.57,63.378,20.604,69.207,55.212,61.674,76.44
1775131618.8802,peak_good,-58.543,-148.636,139.848,-85.138,56.217,20.701,68.84,53.282,61.44,77.64
1775131622.9017,peak_good,-64.887,-173.784,146.973,-86.702,-163.022,22.492,68.552,28.087,62.151,79.96
1775131624.4732,peak_good,-57.571,-149.212,148.104,-87.891,-33.476,22.3,72.818,42.226,61.921,79.56
1775131626.047,peak_good,-57.586,-148.412,149.331,-87.623,-73.045,21.277,71.371,41.015,62.357,80.6
1775131627.6978,peak_good,-60.505,-147.812,149.664,-88.038,144.273,23.193,68.759,46.082,62.253,80.28
1775131629.2781,peak_good,-58.753,-148.208,150.748,-88.702,154.799,22.985,68.098,45.173,63.037,80.11
1775131630.8533,peak_good,-59.018,-147.949,143.538,-88.014,64.519,21.004,68.975,50.975,62.93,80.06
1775131632.4279,peak_good,-56.736,-143.863,143.055,-85.326,104.162,21.051,66.674,52.78,62.872,79.25
1775131634.0829,peak_good,-59.909,-148.892,141.66,-87.056,106.096,20.898,67.375,42.523,62.796,77.28
1775131635.6564,peak_good,-58.822,-144.349,141.39,-85.51,113.569,19.574,66.813,48.007,63.62,77.66
1775131637.2239,peak_good,-56.584,-147.511,140.101,-85.022,86.652,19.43,67.138,55.698,62.997,77.42
1775131638.7905,peak_good,-58.595,-146.296,138.489,-86.078,76.724,20.107,66.43,55.366,63.12,78.52
1775131640.4429,peak_good,-59.201,-148.369,137.82,-84.725,70.79,21.388,67.502,53.999,61.794,78.66
1775131642.0236,peak_good,-57.948,-145.843,138.872,-85.164,81.369,21.656,66.055,59.776,61.964,79.2
1775131643.5902,peak_good,-56.824,-147.366,139.521,-85.424,75.011,21.845,66.009,57.514,61.316,78.94
1775131645.1572,peak_good,-58.1,-146.842,139.177,-86.3,93.945,22.45,66.962,53.654,61.122,76.88
1775131646.8036,peak_good,-59.904,-151.316,140.29,-85.101,129.532,23.304,62.109,54.735,60.725,77.45
1775131648.3702,peak_good,-59.957,-150.356,140.486,-85.518,122.512,22.304,64.557,50.264,62.213,79.73
1775131649.9362,peak_good,-59.239,-148.979,140.797,-83.833,128.338,21.804,61.638,51.622,63.321,79.77
1775131651.503,peak_good,-60.238,-149.848,140.452,-83.765,125.75,21.347,60.159,50.953,63.039,79.83
1775131656.1062,peak_good,-63.857,172.409,145.482,-81.812,-158.589,23.589,59.948,41.186,62.394,79.44
1775131657.6884,peak_good,-59.564,-145.362,145.926,-86.17,123.104,22.495,65.556,47.806,61.496,75.99
1775131659.2573,peak_good,-60.152,-145.327,145.612,-85.82,165.826,22.198,64.976,50.284,62.049,74.15
1775131660.9097,peak_good,-60.687,-143.427,145.401,-83.714,148.241,22.974,62.101,43.728,60.639,73.99
1775131662.4913,peak_good,-61.467,-146.773,145.689,-82.848,152.898,22.996,64.516,46.471,60.899,72.24
1775131664.0577,peak_good,-59.34,-150.445,140.867,-85.607,140.609,19.433,65.178,67.295,63.881,72.31
1775131665.6254,peak_good,-57.725,-147.836,140.098,-86.705,69.617,18.989,67.492,50.246,64.835,72.9
1775131667.2144,peak_good,-58.469,-147.355,139.803,-86.3,58.663,18.234,70.994,43.328,64.767,71.42
1775131668.7831,peak_good,-60.29,-152.032,139.097,-89.115,44.356,17.471,66.287,48.223,65.581,72.04
1775131670.352,peak_good,-59.246,-153.721,138.684,-88.038,99.53,17.762,66.886,47.381,65.206,72.13
1775131671.9853,peak_good,-58.746,-153.803,139.302,-87.618,70.046,19.292,68.508,44.258,62.509,71.44
1775131673.5526,peak_good,-59.67,-155.086,139.726,-86.419,142.282,19.561,66.998,47.79,62.631,70.76
1775131675.1285,peak_good,-59.552,-151.685,141.015,-84.264,107.362,21.494,64.09,46.577,64.253,72.3
1775131676.6963,peak_good,-57.634,-150.948,142.614,-86.119,66.801,21.172,65.12,47.775,64.7,74.77
1775131678.3304,peak_good,-59.524,-153.111,143.023,-88.155,-173.468,22.301,65.266,45.152,65.574,74.68
1775131679.9137,peak_good,-57.939,-149.695,143.342,-88.473,55.138,21.982,66.351,51.242,66.059,75.15
1775131681.4961,peak_good,-58.088,-149.006,143.639,-87.323,65.731,21.964,67.234,58.184,66.334,74.78
1775131683.0705,peak_good,-61.341,-136.649,144.043,-89.001,115.844,20.673,66.095,49.665,64.455,73.84
1775131684.7237,peak_good,-56.714,-146.574,142.272,-89.129,82.648,21.792,66.58,46.758,62.846,73.68
1775131690.2306,rest,-76.389,84.098,147.595,-12.065,-173.044,23.712,-9.485,14.613,61.841,73.14
1775131691.8122,rest,-78.261,-23.523,145.955,-16.457,176.712,23.851,-12.188,15.178,62.062,8.15
1775131693.3806,rest,-77.041,-12.262,145.002,-16.444,177.192,23.438,-12.626,16.669,60.853,-77.041
1775131695.0504,rest,-79.531,-16.931,143.841,-17.794,175.161,22.762,-12.071,15.923,60.087,-79.531
1775131696.7962,rest,-78.873,-30.451,145.081,-17.186,175.976,22.751,-10.319,18.608,61.021,-78.873
1775131698.4624,rest,-77.889,-35.865,140.176,-18.251,174.919,19.448,-10.902,17.826,61.262,-77.889
1775131700.1201,rest,-77.839,-26.505,140.257,-16.471,177.013,19.094,-11.454,17.576,61.854,-77.839
1775131701.8426,rest,-79.266,-27.009,139.768,-17.602,176.545,19.471,-10.364,16.048,63.021,-79.266
1775131703.5066,rest,-80.747,-23.534,140.835,-17.063,177.425,19.483,-9.866,14.526,64.035,-80.747
1775131705.1772,rest,-82.423,-35.081,139.725,-17.256,176.702,19.261,-9.766,17.097,64.036,-82.423
1775131706.9044,rest,-80.269,-17.225,138.269,-17.114,177.722,19.182,-11.757,16.358,64.283,-80.269
1775131708.5804,rest,-78.804,-15.717,139.245,-16.528,177.696,18.883,-11.443,15.652,63.295,-78.804
1775131710.2511,rest,-81.016,-17.462,141.152,-17.088,176.705,19.126,-12.234,16.58,63.922,10.03
1775131711.8145,rest,-80.415,-25.237,140.039,-17.546,178.313,19.601,-10.359,15.297,63.214,-80.415
1775131713.5079,rest,-79.256,-9.805,141.085,-17.054,179.439,19.322,-10.653,14.822,63.531,-79.256
1775131715.1807,rest,-82.019,-19.742,142.703,-17.361,178.533,19.828,-11.118,15.019,63.353,7.95
1775131716.7487,rest,-81.843,-26.079,142.311,-17.074,178.784,20.342,-10.372,16.333,63.636,7.05
1775131718.3881,rest,-79.584,-33.564,141.241,-16.502,178.792,20.002,-12.239,15.725,62.55,-79.584
1775131720.0605,rest,-80.748,-21.866,141.91,-17.266,179.49,20.377,-10.65,15.251,62.479,-80.748
1775131741.6883,rest,-68.271,83.225,146.301,-10.198,-171.441,22.542,-11.793,14.048,62.455,-68.271
1775131743.355,rest,-78.273,-11.928,144.798,-11.705,-176.937,22.284,-13.138,16.262,62.729,-78.273
1775131745.0234,rest,-77.422,-13.043,144.852,-13.325,-178.833,22.145,-13.516,16.015,62.611,-77.422
1775131746.7576,rest,-77.238,-8.963,145.29,-12.3,-178.394,23.766,-13.033,17.391,63.158,-77.238
1775131748.4233,rest,-79.441,-19.246,143.963,-13.913,-178.543,23.379,-12.789,16.229,63.092,-79.441
1775131750.0832,rest,-79.872,-5.333,139.591,-13.495,-176.794,20.346,-12.35,16.307,62.483,-79.872
1775131751.8057,rest,-79.509,-3.005,140.882,-13.387,-178.241,20.71,-13.148,18.311,61.562,-79.509
1775131753.478,rest,-77.73,-17.171,140.722,-13.366,-179.461,20.326,-13.449,18.172,61.205,-77.73
1775131755.1509,rest,-76.073,-31.561,140.566,-14.292,179.103,18.96,-9.705,20.283,65.382,-76.073
1775131756.8679,rest,-79.632,-35.322,141.953,-15.378,-179.092,19.272,-12.195,16.687,64.902,-79.632
1775131758.5313,rest,-78.882,-20.784,141.265,-13.768,-178.471,19.61,-11.856,15.291,65.168,-78.882
1775131760.1938,rest,-79.358,-15.16,139.386,-13.929,-177.341,19.285,-12.134,16.804,65.742,-79.358
1775131761.9193,rest,-80.181,-18.592,139.755,-14.664,-179.013,19.653,-10.996,17.112,65.731,-80.181
1775131763.5785,rest,-79.933,-20.876,139.967,-15.389,-178.457,21.305,-12.367,17.346,61.964,-79.933
1775131765.2369,rest,-79.407,-31.812,139.387,-14.808,-178.342,20.996,-11.763,16.275,62.53,-79.407
1775131766.9728,rest,-82.205,-21.127,139.257,-15.924,-177.552,21.095,-10.149,15.792,61.863,-82.205
1775131768.6527,rest,-81.987,-43.513,140.948,-15.575,-178.914,20.853,-9.728,15.637,62.116,10.2
1775131770.2182,rest,-81.189,-8.169,140.532,-14.796,-179.04,21.122,-12.302,16.655,61.889,10.03
1775131778.8334,moving_good,-71.945,87.214,146.151,-17.481,-171.948,20.944,11.552,12.974,69.24,10.91
1775131779.9899,moving_good,,,,-71.863,-166.812,24.032,62.515,18.868,70.239,
1775131781.5574,moving_good,-64.214,-153.934,147.864,-58.006,-167.689,33.522,14.467,14.382,69.425,72.3
1775131783.207,moving_good,-75.926,-18.417,147.878,-25.206,-177.514,40.798,23.114,16.189,76.585,47.27
1775131784.7743,moving_good,-69.874,-146.539,148.206,-83.78,-154.077,41.21,77.346,51.888,78.428,37.99
1775131786.3566,moving_good,-63.707,-143.293,147.935,-70.085,-178.639,43.625,39.417,20.61,69.52,79.4
1775131787.9242,moving_good,-76.219,-79.473,141.429,-24.737,177.709,46.928,-5.128,17.154,69.487,54.49
1775131789.5532,moving_good,-80.244,-90.327,140.122,-55.137,-173.698,39.558,46.753,22.975,73.921,11.89
1775131791.1321,moving_good,-63.138,-147.361,142.231,-86.83,127.942,33.258,57.935,29.135,63.412,46.49
1775131792.711,moving_good,-76.271,-124.121,141.255,-51.073,-175.379,36.79,13.404,18.862,56.692,64.27
1775131794.2781,moving_good,-77.62,-59.047,141.299,-27.995,178.336,35.522,18.924,20.836,63.558,31.97
1775131795.9309,moving_good,-72.525,-135.72,142.134,-77.584,177.243,29.826,66.913,43.949,64.238,32.67
1775131797.51,moving_good,-69.866,-139.416,141.99,-66.524,-177.986,30.513,32.717,15.953,60.051,78.69
1775131799.0881,moving_good,-77.888,-82.414,140.188,-28.564,-179.501,34.48,-2.148,16.309,63.941,57.03
1775131800.6547,moving_good,-83.004,-71.422,140.305,-56.868,-179.409,31.826,53.668,33.37,73.811,12.21
1775131802.2889,moving_good,-61.909,-150.381,141.107,-86.291,90.0,33.138,56.813,35.392,65.651,56.0
1775131803.8682,moving_good,-76.022,-109.044,140.822,-46.668,-179.243,38.504,7.147,16.637,65.019,68.4
1775131805.4433,moving_good,-78.906,-50.491,139.963,-17.582,-179.974,35.974,9.284,21.862,73.331,27.46
1775131807.0113,moving_good,-75.862,-116.918,139.923,-78.226,173.509,33.643,69.105,48.366,74.546,24.39
1775131808.6628,moving_good,-63.499,-150.148,142.791,-69.297,170.354,39.494,29.092,20.225,65.987,75.62
1775131817.0937,moving_good,-72.636,83.326,153.442,-14.421,-173.586,35.643,-1.626,8.375,74.003,45.07
1775131818.6677,moving_good,-79.033,-121.041,153.525,-65.439,-176.649,32.084,59.321,41.781,77.605,16.06
1775131820.2475,moving_good,-60.048,-159.962,154.913,-82.204,78.228,34.23,58.97,37.407,67.13,66.08
1775131821.8986,moving_good,-78.024,-120.895,154.748,-47.929,-175.391,38.632,11.575,12.785,72.584,70.76
1775131823.4771,moving_good,-79.114,-56.025,150.737,-19.468,-176.841,30.53,5.826,14.995,80.432,27.78
1775131825.0512,moving_good,-77.719,-123.062,139.896,-66.657,177.999,32.623,58.937,44.312,78.673,19.74
1775131826.617,moving_good,-60.356,-155.756,139.761,-84.511,96.422,31.356,59.844,43.693,71.806,67.91
1775131828.2705,moving_good,-77.471,-113.44,139.036,-52.547,-176.884,33.717,19.79,20.073,71.975,75.41
1775131829.8371,moving_good,-76.756,-54.074,138.212,-18.112,-178.634,30.845,-7.439,14.419,68.492,38.27
1775131831.4034,moving_good,-78.953,-102.396,139.905,-60.229,-175.417,33.671,51.64,24.053,68.34,14.28
1775131832.97,moving_good,-64.603,-150.014,139.977,-87.22,136.874,32.081,73.473,60.29,63.305,56.71
1775131834.6307,moving_good,-72.09,-134.938,141.84,-62.516,-179.303,36.598,30.097,16.259,64.283,71.63
1775131836.198,moving_good,-78.84,-79.152,142.001,-21.145,-173.168,37.58,-10.678,13.352,67.183,42.44
1775131837.771,moving_good,-80.242,-60.953,142.44,-35.376,-175.39,36.523,29.127,16.082,69.288,15.29
1775131839.3507,moving_good,-72.097,-146.225,141.023,-87.529,134.076,35.296,73.666,63.247,65.366,23.63
1775131841.0092,moving_good,-69.313,-145.231,141.959,-65.688,-176.82,42.03,29.274,17.348,62.26,78.91
1775131842.5894,moving_good,-78.78,-72.064,140.372,-22.408,-177.153,40.432,-10.862,13.442,65.754,41.93
1775131844.1643,moving_good,-78.601,-33.554,140.412,-46.678,-177.675,42.561,46.126,31.086,70.298,14.31
1775131845.7305,moving_good,-62.185,-159.698,140.281,-86.623,-34.535,40.824,64.969,43.162,63.758,47.3
1775131850.8725,moving_good,-77.141,64.584,149.427,-12.725,-172.454,40.653,-0.029,8.261,67.66,74.69
1775131852.4406,moving_good,-80.608,-105.668,148.134,-70.849,176.578,37.344,63.663,47.657,76.231,20.17
1775131854.0669,moving_good,-62.13,-154.232,148.813,-77.715,173.16,37.656,40.678,22.498,70.276,69.28
1775131855.6323,moving_good,-79.661,-73.128,149.172,-26.064,-174.363,35.1,-10.584,12.025,67.913,55.92
1775131857.211,moving_good,-78.614,-46.4,150.354,-28.837,-176.854,36.723,21.801,21.709,73.419,12.86
1775131858.778,moving_good,-76.587,-138.143,141.955,-80.035,167.22,37.25,70.689,63.837,71.594,19.3
1775131860.4029,moving_good,-64.783,-146.535,144.455,-67.23,-172.729,39.997,30.161,16.96,64.122,78.74
1775131861.9811,moving_good,-79.313,-85.095,141.174,-16.68,-178.18,39.037,-9.105,10.245,69.365,46.92
1775131863.5528,moving_good,-83.417,-72.287,140.344,-59.405,-176.745,36.146,51.324,35.933,71.78,12.06
1775131865.1315,moving_good,-60.812,-154.894,141.045,-88.401,-85.802,33.391,61.866,37.755,63.191,53.72
1775131866.78,moving_good,-73.628,-123.931,141.449,-41.665,-171.486,40.497,2.405,16.508,60.107,70.5
1775131868.3496,moving_good,-76.702,-41.879,138.851,-26.604,-174.416,38.682,20.794,14.006,66.924,17.35
1775131869.9312,moving_good,-72.857,-129.399,143.365,-80.805,142.325,36.827,65.433,65.876,65.874,22.4
1775131871.5097,moving_good,-67.426,-143.011,143.961,-64.338,175.749,37.598,28.316,21.626,59.065,77.25
1775131873.1639,moving_good,-76.156,-67.166,142.731,-19.812,-177.251,44.926,-13.193,10.831,65.763,43.45
1775131874.7444,moving_good,-79.352,-85.78,143.178,-45.916,-173.838,40.645,40.418,28.268,75.309,12.02
1775131876.3185,moving_good,-59.841,-153.543,143.031,-84.775,-18.127,36.161,65.61,46.955,68.235,47.38
